ds,yhat,yhat_lower,yhat_upper
2024-03-27,185.55034894827668,157.11934881453686,212.76827277430425
2024-03-28,183.6452821757263,156.52791604372948,212.00849103245974
2024-03-29,183.96763564624177,155.88236428575536,210.98055208123426
2024-03-30,162.736413798045,134.52497462634452,189.558637302606
2024-03-31,162.5264147603486,134.1616306606019,192.27738743477983
2024-04-01,183.30726036527048,155.1120551490016,209.70257865120607
2024-04-02,184.3553873405076,155.06786829798568,211.8938751187225
2024-04-03,184.08033938536505,156.0500346484928,210.44263704968276
2024-04-04,182.17527261280947,152.18367391264803,209.13715596094573
2024-04-05,182.49762608331312,153.00241886146614,210.71410060439686
2024-04-06,161.26640423510455,132.85810899673697,191.31986173494334
2024-04-07,161.05640519743994,133.04735812906688,189.23107357347925
2024-04-08,181.837250802389,153.87096472438947,210.1010375104236
2024-04-09,182.88537777758737,152.834718109705,211.4245797224836
2024-04-10,182.6103298224517,155.35553949988497,208.85104016973486
2024-04-11,180.7052630498927,153.01039861396376,207.72838216384525
2024-04-12,181.2603234069626,152.48070520778856,207.62640725644877
2024-04-13,160.26180844533988,133.35717248127676,187.59134196737548
2024-04-14,160.2845162942283,131.79703658222994,186.66628868460054
2024-04-15,181.29806878578583,152.15889015482335,209.80572272910146
2024-04-16,182.57890264755767,154.06272929123432,212.93849549803707
2024-04-17,182.53656157900377,152.9163258781056,212.06069995624173
2024-04-18,180.86420169303022,152.578975403954,209.88388997757673
2024-04-19,181.41926205014002,151.831805303691,211.92560987611137
2024-04-20,160.42074708846596,133.6938123020366,190.19579960468246
2024-04-21,160.44345493734622,133.8921282927834,191.3900549276495
2024-04-22,181.45700742891714,152.33994071276,208.4840392976129
2024-04-23,182.7378412906947,154.34183295634415,212.0221521850068
2024-04-24,182.69550022213568,155.7882545015221,213.67073109175402
2024-04-25,181.0231403361415,153.51664343428496,207.9842519283009
2024-04-26,181.57820069327332,153.25694732344508,208.10485293152195
2024-04-27,160.579685731592,131.6258848020123,187.0795227667784
2024-04-28,160.60239358050487,131.9627544217677,188.13202654610137
2024-04-29,181.61594607201627,152.72704694615163,212.08361981361887
2024-04-30,182.8967799338403,154.8263284040417,212.20295159858733
2024-05-01,182.85443886526753,153.74122709007872,210.6336650342501
2024-05-02,181.39632015767563,153.66105665576697,209.71756215884244
2024-05-03,182.16562169315492,154.11247276950735,213.4971081182853
2024-05-04,161.38134790986604,132.01073600210964,187.87435392512498
2024-05-05,161.61829693719994,132.08471777530278,190.755062759468
2024-05-06,182.84609060709357,152.04578180534654,211.26763960587698
2024-05-07,184.34116564731247,154.00589550635084,212.21161698894844
2024-05-08,184.51306575712388,155.72258313031986,211.08986139781845
2024-05-09,183.0549470495302,155.45433142394765,211.22757334953747
2024-05-10,183.82424858501267,156.66770336561032,210.96148426192244
2024-05-11,163.03997480177622,134.1154456072639,190.63109386429835
2024-05-12,163.27692382906264,136.5987191214072,190.22103994986625
2024-05-13,184.5047174989834,158.36272545786824,212.70225369215964
2024-05-14,185.9997925391532,160.03438046557923,217.00931075811954
2024-05-15,186.17169264897854,157.39171166441022,216.1081580230088
2024-05-16,184.71357394138073,158.45818486814642,211.31174711103222
2024-05-17,185.4828754768704,155.92241471194706,212.9456277128977
2024-05-18,164.6986016936071,136.90281150281902,192.61778179936334
2024-05-19,164.93555072092536,137.05334597071268,194.41282636507057
2024-05-20,186.16334439083911,158.24360843748673,213.9913598600937
2024-05-21,187.65841943101458,161.24035511282094,217.01586303685653
2024-05-22,187.8303195408399,161.7661197066326,216.4194957777042
2024-05-23,186.4921412273002,159.0959376664397,214.93754826304533
2024-05-24,187.381383156828,157.94687911429517,215.67183101962735
2024-05-25,166.7170497676721,137.82943450957515,194.69229519174525
2024-05-26,167.07393918899015,139.16114978071118,192.5102917567787
2024-05-27,188.42167325297044,159.0228901871882,216.97312606127278
2024-05-28,190.03668868726572,163.72825256363603,220.29161580270141
2024-05-29,190.32852919114927,159.75225383260536,217.3304734442986
2024-05-30,188.99035087761692,163.0315075711535,219.72948999195336
2024-05-31,189.87959280714037,162.96354598527094,218.06153881171457
2024-06-01,169.2152594179576,139.77206971235057,197.78570908882156
2024-06-02,169.57214883930754,141.7181717750481,198.2431458915404
2024-06-03,190.9198829032808,163.7411207491506,217.9453245193213
2024-06-04,192.5348983375611,163.72622058970023,221.49520901149907
2024-06-05,192.8267388414619,166.90319942726376,222.9900895758789
2024-06-06,191.48856052793352,162.18082005362564,221.5277644235053
2024-06-07,192.37780245749693,165.58080483615626,221.58939769551415
2024-06-08,171.71346906824314,143.64981140013555,201.7420343333118
2024-06-09,172.0703584896453,144.92131469082824,200.80838411360293
2024-06-10,193.41809255360826,167.18064330020022,223.73917816367032
2024-06-11,195.03310798787717,168.04031613182204,223.17771431149657
2024-06-12,195.3249484917779,167.78898194286344,225.0986704316263
2024-06-13,193.98677018823267,165.32565485424936,221.05466163897773
2024-06-14,194.87601212777426,167.69185758207254,223.99369390758238
2024-06-15,174.2116787485154,147.26245646038493,203.32267565164875
2024-06-16,174.56856817987222,147.0234624948866,204.68666378013475
2024-06-17,195.91630225384807,166.56080243309856,222.1397219028183
2024-06-18,197.53131769809673,169.1521602202079,225.01163197728258
2024-06-19,197.82315821196622,170.12310494133527,228.08039314332294
2024-06-20,196.48497990841923,166.10752910336132,223.57411756680804
2024-06-21,197.37422184794895,169.68439683366373,224.97951500283577
2024-06-22,176.7098884686782,149.07159850512713,208.06263698647416
2024-06-23,177.06677790002956,150.2922574193976,204.15781402958322
2024-06-24,198.41451197405286,171.2014578274707,225.40629628960468
2024-06-25,200.0295274182902,170.8851557739846,226.6024576000906
2024-06-26,200.32136793215287,173.57367097455008,227.62557251960203
2024-06-27,198.9831896286206,173.66583878725197,225.79269643379473
2024-06-28,199.87243156812366,171.25613732963726,228.28274712147717
2024-06-29,179.20809818894003,152.47840466542172,207.12809796960155
2024-06-30,179.56498762022426,151.05424635969288,206.59109904301937
2024-07-01,200.9127216942406,173.03536041279992,228.7417518425677
2024-07-02,202.52773713847324,172.71463629648886,229.3365863773628
2024-07-03,202.8195776523396,173.4590208327067,231.51872857001646
2024-07-04,201.48139934878827,172.1593254799966,227.44440575261493
2024-07-05,202.37064128829834,171.3610055696452,230.80846130553562
2024-07-06,181.70630790910292,153.72520041855708,210.16716563035328
2024-07-07,182.0631973404393,152.37467510950034,209.25370934413627
2024-07-08,203.41093141446242,175.32504803384347,233.02721023113796
2024-07-09,205.02594685866492,176.57611645660612,233.00765894494901
2024-07-10,205.31778737252958,172.946086968969,233.70503495615105
2024-07-11,203.97960906898228,174.28042791421288,234.04105315958378
2024-07-12,204.86885100848804,178.00536276175254,234.72824688764499
2024-07-13,184.2045176292854,156.98126446832788,211.36331635543954
2024-07-14,184.5614070606544,156.32975966689722,210.3007365085925
2024-07-15,205.90914113458385,178.4380881935411,234.93732631886448
2024-07-16,207.52415657884796,179.5861117063967,234.048435488134
2024-07-17,207.81599709271626,180.08870640101438,236.19416785866812
2024-07-18,206.47781878916885,179.83346441485492,234.85901494591866
2024-07-19,207.36706072864774,177.28849633611125,235.72353639239225
2024-07-20,186.70272734952755,159.1855444826969,214.0984122388805
2024-07-21,187.05961678082875,159.5957668099543,215.31332598900835
2024-07-22,208.40735085478863,180.2302515209498,234.4042178513762
2024-07-23,210.02236629904135,180.82559184229822,238.30410365494646
2024-07-24,210.3142068129046,183.1655495194755,238.48008131868107
2024-07-25,208.9760285093554,181.1318985623142,235.62994317591637
2024-07-26,209.86527044889667,179.9907941512984,236.0661558816343
2024-07-27,189.20093706971008,160.49159541152386,218.91593049339932
2024-07-28,189.55782650104382,160.0531499547366,218.08991617348383
2024-07-29,210.90556057497633,181.88410904340475,239.5278721147255
2024-07-30,212.52057601922442,183.55985816540655,241.32998088750378
2024-07-31,212.81241653309786,184.99191362613576,243.146652912121
2024-08-01,211.4742382295568,182.571476879543,240.55644363548777
2024-08-02,212.36348016905632,184.1728044536212,239.14400849725675
2024-08-03,191.6991467898729,163.20467779949854,220.71407147051093
2024-08-04,192.05603622123854,165.4025073215382,222.63453553544042
2024-08-05,213.40377029516407,184.3944953550816,242.42724816291496
2024-08-06,215.01878573941786,184.87561171756505,242.8621718505554
2024-08-07,215.31062625328622,188.90701134390497,246.69378586213116
2024-08-08,213.9724479497433,187.0976774429517,243.50033379291798
2024-08-09,214.86168988924604,185.38338607846802,242.9327868402911
2024-08-10,194.19735651005544,166.35227323230217,221.74987904139593
2024-08-11,194.55424594137548,165.8800275401346,223.35137173076586
2024-08-12,215.9019800153367,187.32564704621774,243.90749127510708
2024-08-13,217.51699545959053,188.96837723399204,246.88624769146745
2024-08-14,217.80883597347292,188.9462362043651,246.18581781913758
2024-08-15,216.47065766993728,187.77660199932018,244.79987955170782
2024-08-16,217.35989960947987,187.52523040264134,246.53161645509851
2024-08-17,196.69556623021828,167.7802886676416,225.45297858244564
2024-08-18,197.0524556615702,168.30807785524848,223.54763751960033
2024-08-19,218.40018973554146,189.04749684399064,246.3345526686291
2024-08-20,220.01520517978395,192.36783974847285,249.22562638354765
2024-08-21,220.30704569366122,190.32006418489763,247.76306960883122
2024-08-22,218.96886739011245,189.8891340397812,247.16296003770628
2024-08-23,219.85810932965458,191.03383010960937,249.7813008433987
2024-08-24,199.1937759504204,172.2977205307208,229.01263787302497
2024-08-25,199.55066538178528,171.627931829064,227.78515466795568
2024-08-26,220.8983994557292,193.0863155930484,249.72095821305152
2024-08-27,222.513414899986,194.27838964421807,250.79999819650135
2024-08-28,222.80525541384793,196.5083934894328,251.19458658881064
2024-08-29,221.4670771103064,191.43026112014235,249.6624219559061
2024-08-30,222.35631904982932,195.86671460358824,249.41980718649074
2024-08-31,201.69198567058322,172.96090609307058,227.94191506083814
2024-09-01,202.04887510197997,174.27992979238817,229.04303528637078
2024-09-02,223.3966091759169,194.293436151446,252.75396710252522
2024-09-03,225.01162462016904,197.4644067354206,252.80879705870453
2024-09-04,225.30346513403788,197.97532966216895,254.86485347139717
2024-09-05,223.9652868305004,194.98718485986046,252.49199480203197
2024-09-06,224.85452877001902,196.85549717026737,254.41818442868265
2024-09-07,204.19019539082544,175.44599890472526,234.922398785326
2024-09-08,204.54708482211694,175.40535807644173,232.5196457595721
2024-09-09,225.89481889612165,196.88498473165302,253.82388673084935
2024-09-10,227.50983434035209,198.2251600305812,257.4057571593048
2024-09-11,227.80167485422456,198.95069033410167,258.210135199398
2024-09-12,226.46349655067547,196.39762954629649,256.4498574677733
2024-09-13,227.35273849020874,198.3091032298551,257.7477888742257
2024-09-14,206.68840511100794,179.35201852319352,233.92452300940758
2024-09-15,207.0452945422913,178.13052915237938,234.20040827968683
2024-09-16,228.39302861632646,197.45127606607667,257.7257454994473
2024-09-17,230.0080440605455,200.80545571927675,258.18874377035456
2024-09-18,230.2998845744179,202.79281869827153,259.16287278943605
2024-09-19,228.961706270862,199.90250226064342,258.2955937246151
2024-09-20,229.85094821038342,201.3008774202916,257.25466211340256
2024-09-21,209.18661483119044,179.53587783907963,237.36969724077278
2024-09-22,209.5435042625064,181.67099181677364,237.90562230004363
2024-09-23,230.89123833646497,205.53610864946245,259.0842044831387
2024-09-24,232.50625378073897,204.06941045532284,262.71328580307704
2024-09-25,232.79809429460622,205.87612543086368,259.4782806915663
2024-09-26,231.45991599106344,201.07379943518794,261.19729193380164
2024-09-27,232.3491579305581,204.3852302125674,260.1364828261178
2024-09-28,211.68482455135327,184.6477885948158,240.86883435521605
2024-09-29,212.04171398270108,184.20594586645302,240.6341278397081
2024-09-30,233.38944805665267,204.8219572060837,262.221043101264
2024-10-01,235.004463500922,206.1171418352113,262.7137311972858
2024-10-02,235.29630401479457,204.76848468722488,266.0872609002189
2024-10-03,233.95812571124998,207.1331816621882,261.24386126669077
2024-10-04,234.847367650792,207.7771124458592,261.0018978334717
2024-10-05,214.18303427151608,186.95671241219426,242.88997306249567
2024-10-06,214.53992370291616,186.35558733925401,242.2506202380385
2024-10-07,235.88765777687453,208.46519045522547,267.7897379237789
2024-10-08,237.50267322110503,208.63798816521012,265.3127896355596
2024-10-09,237.79451373498787,210.00235571148352,264.4946379625581
2024-10-10,236.456335431444,208.3891486319448,264.86948149915406
2024-10-11,237.3455773709817,210.0818557400193,264.9421394973706
2024-10-12,216.68124399177796,187.5254900169901,244.83756725210438
2024-10-13,217.03813342311085,185.57872667281165,242.92040434897288
2024-10-14,238.38586749706224,209.5743736405658,266.2840386256223
2024-10-15,240.0008829413071,212.0178542351765,270.13340802100896
2024-10-16,240.2927234551762,212.2909128839814,268.6873023802645
2024-10-17,238.9545451516305,209.69623940181918,267.48495567212245
2024-10-18,239.8437870911414,211.3682047504513,269.036167543905
2024-10-19,219.17945371198007,189.186670746405,247.99785944845178
2024-10-20,219.53634314324782,191.73706967484642,249.3258496111281
2024-10-21,240.884077217267,209.70190282126163,267.0601894536734
2024-10-22,242.49909266149012,213.64867257752218,271.4518090343777
2024-10-23,242.7909331753629,212.47563224854449,269.4846940829314
2024-10-24,241.45275487182448,213.28638756625364,269.1337183841322
2024-10-25,242.3419968113311,212.97476090165299,272.8600163089861
2024-10-26,221.67766343214294,193.498532973928,250.97674061460904
2024-10-27,222.03455286344254,192.89103292250374,249.99957425958152
2024-10-28,243.3822869374547,216.31866589183477,271.3275714089904
2024-10-29,244.99730238167317,216.33819602271066,274.74212964251507
2024-10-30,245.2891428955528,215.53126650269596,272.828709355903
2024-10-31,243.9509645919996,216.69343613322982,271.9034322204603
2024-11-01,244.84020653150577,217.03114155885046,273.97868843514544
2024-11-02,224.1758731523058,197.0131048317192,253.32114783151704
2024-11-03,224.53276258365764,195.52222684963854,252.60111941842172
2024-11-04,245.88049665765953,217.67577111864378,275.18916447776775
2024-11-05,247.4955121018856,219.73968048228784,276.05731919410374
2024-11-06,247.7873526157395,220.17288421901443,277.919758468415
2024-11-07,246.44917431219358,218.47617833336824,275.3471269961462
2024-11-08,247.3384162517397,220.5656732583007,277.69561486016664
2024-11-09,226.6740828724883,199.3666968423064,254.85598788395905
2024-11-10,227.03097230383193,197.769039487241,256.0134895319434
2024-11-11,248.378706377798,219.75947700745334,278.12580737781025
2024-11-12,249.9937218220583,219.17697606857985,278.4623845296041
2024-11-13,250.28556233592622,220.7957848993011,279.1674371352994
2024-11-14,248.9473840323801,221.46990193491575,276.5689727693845
2024-11-15,249.83662597191432,220.27482725471677,279.064040000916
2024-11-16,229.17229259271082,202.8259882711675,256.29312026740064
2024-11-17,229.529182024047,201.12454838225807,257.0984483134342
2024-11-18,250.8769160980028,224.5392051869705,280.59882868340065
2024-11-19,252.49193154225173,224.3553236673588,279.9115406202788
2024-11-20,252.78377205611457,224.59041892974744,282.24137916115734
2024-11-21,251.4455937525815,224.24429098785342,279.88232059506964
